ClienteID,Nombre,Edad,Localizacion,Producto,Categoria,Transacciones,Fecha
8151,Eva,31,"New York, NY",Tablet,Mobile,200,2023-06-14 14:00:00
6908,Charlie,69,"Phoenix, AZ",Tablet,Mobile,753,2023-06-14 15:00:00
9474,Frank,45,"San Antonio, TX",Smartwatch,Wearables,639,2023-06-14 16:00:00
5692,Grace,47,"Houston, TX",Tablet,Mobile,685,2023-06-14 17:00:00
7362,Frank,47,"Invalid, XX",Headphones,Audio,105,2023-06-14 18:00:00
8044,Bob,44,"New York, NY",Laptop,Computers,849,2023-06-14 19:00:00
7004,Bob,19,"Phoenix, AZ",Tablet,Mobile,866,2023-06-14 20:00:00
4810,David,54,"Los Angeles, CA",Smartwatch,Wearables,631,2023-06-14 21:00:00
7101,Grace,30,"Chicago, IL",Smartphone,Electronics,679,2023-06-14 22:00:00
1826,Hannah,56,"Philadelphia, PA",Laptop,Computers,977,2023-06-14 23:00:00
5003,Eva,59,"Los Angeles, CA",Smartwatch,Wearables,642,2023-06-15 00:00:00
9481,Jack,45,"San Diego, CA",Smartwatch,Wearables,277,2023-06-15 01:00:00
9755,Alice,37,"Houston, TX",Laptop,Computers,567,2023-06-15 02:00:00
5597,Isla,56,"San Jose, CA",Smartwatch,Wearables,142,2023-06-15 03:00:00
8676,Hannah,67,"San Antonio, TX",Smartphone,Electronics,956,2023-06-15 04:00:00
9845,Alice,35,"Phoenix, AZ",Smartphone,Electronics,700,2023-06-15 05:00:00
4130,Isla,51,"San Antonio, TX",Tablet,Mobile,659,2023-06-15 06:00:00
2080,Eva,65,"San Antonio, TX",Headphones,Audio,823,2023-06-15 07:00:00
4108,Hannah,62,"San Jose, CA",Tablet,Mobile,844,2023-06-15 08:00:00
4769,Jack,34,"Los Angeles, CA",Headphones,Audio,216,2023-06-15 09:00:00
9658,Jack,55,"Philadelphia, PA",Laptop,Computers,895,2023-06-15 10:00:00
5895,Bob,40,"San Diego, CA",Smartwatch,Wearables,578,2023-06-15 11:00:00
4534,Grace,48,"San Diego, CA",Tablet,Mobile,732,2023-06-15 12:00:00
8868,Isla,26,"Dallas, TX",Smartwatch,Wearables,812,2023-06-15 13:00:00
3027,Grace,52,"Phoenix, AZ",Tablet,Mobile,348,2023-06-15 14:00:00
4692,Isla,42,"San Jose, CA",Tablet,Mobile,812,2023-06-15 15:00:00
7026,David,56,"Invalid, XX",Smartphone,Electronics,138,2023-06-15 16:00:00
3660,Eva,47,"Phoenix, AZ",Headphones,Audio,492,2023-06-15 17:00:00
7289,Grace,22,"Philadelphia, PA",Laptop,Computers,260,2023-06-15 18:00:00
3252,Alice,45,"Dallas, TX",Smartwatch,Wearables,839,2023-06-15 19:00:00
3026,Bob,24,"Dallas, TX",Tablet,Mobile,329,2023-06-15 20:00:00
2254,Bob,59,"Houston, TX",Smartwatch,Wearables,270,2023-06-15 21:00:00
8525,Jack,59,"San Jose, CA",Smartphone,Electronics,868,2023-06-15 22:00:00
9680,Isla,59,"Phoenix, AZ",Laptop,Computers,817,2023-06-15 23:00:00
7767,Charlie,55,"San Diego, CA",Headphones,Audio,436,2023-06-16 00:00:00
5825,Isla,36,"Invalid, XX",Headphones,Audio,699,2023-06-16 01:00:00
9939,Alice,42,"New York, NY",Tablet,Mobile,852,2023-06-16 02:00:00
1355,Charlie,35,"Chicago, IL",Laptop,Computers,556,2023-06-16 03:00:00
7298,Jack,64,"Houston, TX",Headphones,Audio,493,2023-06-16 04:00:00
3739,Bob,43,"Dallas, TX",Laptop,Computers,245,2023-06-16 05:00:00
4148,Bob,62,"New York, NY",Smartwatch,Wearables,364,2023-06-16 06:00:00
9907,Alice,37,"San Jose, CA",Smartphone,Electronics,348,2023-06-16 07:00:00
4930,Frank,19,"San Diego, CA",Laptop,Computers,624,2023-06-16 08:00:00
8648,Eva,47,"Los Angeles, CA",Laptop,Computers,910,2023-06-16 09:00:00
5766,Eva,39,"New York, NY",Headphones,Audio,197,2023-06-16 10:00:00
6258,Isla,59,"San Jose, CA",Tablet,Mobile,487,2023-06-16 11:00:00
5496,Frank,51,"San Antonio, TX",Tablet,Mobile,654,2023-06-16 12:00:00
7257,Isla,52,"Houston, TX",Smartwatch,Wearables,834,2023-06-16 13:00:00
9087,David,22,"Los Angeles, CA",Headphones,Audio,258,2023-06-16 14:00:00
7103,Grace,32,"Houston, TX",Headphones,Audio,574,2023-06-16 15:00:00
6132,David,56,"San Jose, CA",Smartphone,Electronics,588,2023-06-16 16:00:00
9085,Alice,32,"Los Angeles, CA",Tablet,Mobile,124,2023-06-16 17:00:00
8188,David,45,"Houston, TX",Headphones,Audio,315,2023-06-16 18:00:00
5310,Bob,29,"Los Angeles, CA",Smartwatch,Wearables,175,2023-06-16 19:00:00
6263,Eva,20,"San Antonio, TX",Smartphone,Electronics,952,2023-06-16 20:00:00
3537,Bob,27,"Chicago, IL",Tablet,Mobile,372,2023-06-16 21:00:00
5998,Bob,53,"San Antonio, TX",Tablet,Mobile,767,2023-06-16 22:00:00
9531,David,24,"Los Angeles, CA",Tablet,Mobile,625,2023-06-16 23:00:00
9303,Grace,60,"Houston, TX",Smartphone,Electronics,983,2023-06-17 00:00:00
4737,Charlie,34,"San Antonio, TX",Smartwatch,Wearables,812,2023-06-17 01:00:00
5181,Grace,37,"Philadelphia, PA",Smartwatch,Wearables,167,2023-06-17 02:00:00
5456,Isla,64,"Chicago, IL",Headphones,Audio,168,2023-06-17 03:00:00
1483,Charlie,66,"San Diego, CA",Headphones,Audio,980,2023-06-17 04:00:00
4102,David,63,"Dallas, TX",Tablet,Mobile,624,2023-06-17 05:00:00
8527,Alice,45,"Houston, TX",Laptop,Computers,184,2023-06-17 06:00:00
1167,Grace,29,"Dallas, TX",Headphones,Audio,369,2023-06-17 07:00:00
8450,Alice,35,"Chicago, IL",Smartwatch,Wearables,757,2023-06-17 08:00:00
8048,Charlie,62,"Los Angeles, CA",Tablet,Mobile,236,2023-06-17 09:00:00
8115,Isla,68,"San Diego, CA",Smartwatch,Wearables,957,2023-06-17 10:00:00
9028,Eva,54,"San Jose, CA",Tablet,Mobile,845,2023-06-17 11:00:00
4291,Jack,29,"Philadelphia, PA",Smartphone,Electronics,399,2023-06-17 12:00:00
2735,Jack,25,"San Diego, CA",Headphones,Audio,638,2023-06-17 13:00:00
8280,Bob,57,"Chicago, IL",Smartphone,Electronics,268,2023-06-17 14:00:00
7093,Isla,58,"San Diego, CA",Headphones,Audio,667,2023-06-17 15:00:00
1846,Frank,68,"San Jose, CA",Smartwatch,Wearables,449,2023-06-17 16:00:00
1887,Isla,36,"San Jose, CA",Smartwatch,Wearables,655,2023-06-17 17:00:00
7507,David,53,"Los Angeles, CA",Laptop,Computers,109,2023-06-17 18:00:00
5053,Frank,23,"San Antonio, TX",Smartwatch,Wearables,515,2023-06-17 19:00:00
4126,Grace,45,"Invalid, XX",Tablet,Mobile,681,2023-06-17 20:00:00
5264,Frank,61,"Los Angeles, CA",Laptop,Computers,381,2023-06-17 21:00:00
2817,David,18,"Phoenix, AZ",Tablet,Mobile,827,2023-06-17 22:00:00
4180,Hannah,67,"Dallas, TX",Laptop,Computers,652,2023-06-17 23:00:00
6020,Frank,36,"Los Angeles, CA",Tablet,Mobile,913,2023-06-18 00:00:00
3943,Bob,66,"Dallas, TX",Laptop,Computers,113,2023-06-18 01:00:00
7179,Frank,20,"San Diego, CA",Headphones,Audio,400,2023-06-18 02:00:00
7867,Alice,53,"San Jose, CA",Headphones,Audio,253,2023-06-18 03:00:00
4936,Isla,44,"Houston, TX",Laptop,Computers,711,2023-06-18 04:00:00
7202,Jack,63,"Phoenix, AZ",Smartphone,Electronics,106,2023-06-18 05:00:00
6610,Grace,23,"Philadelphia, PA",Laptop,Computers,776,2023-06-18 06:00:00
4742,Hannah,47,"Dallas, TX",Smartphone,Electronics,327,2023-06-18 07:00:00
3857,David,54,"San Jose, CA",Tablet,Mobile,293,2023-06-18 08:00:00
4896,Hannah,44,"Philadelphia, PA",Laptop,Computers,384,2023-06-18 09:00:00
6487,Alice,23,"Philadelphia, PA",Smartphone,Electronics,973,2023-06-18 10:00:00
6082,David,62,"Philadelphia, PA",Laptop,Computers,475,2023-06-18 11:00:00
9535,Frank,58,"San Jose, CA",Headphones,Audio,331,2023-06-18 12:00:00
8479,Jack,34,"New York, NY",Headphones,Audio,218,2023-06-18 13:00:00
7065,Grace,64,"New York, NY",Laptop,Computers,343,2023-06-18 14:00:00
9826,Charlie,47,"Dallas, TX",Laptop,Computers,794,2023-06-18 15:00:00
2237,Jack,32,"San Jose, CA",Smartwatch,Wearables,364,2023-06-18 16:00:00
4229,Jack,36,"Los Angeles, CA",Headphones,Audio,475,2023-06-18 17:00:00
5377,Bob,47,"Phoenix, AZ",Tablet,Mobile,568,2023-06-18 18:00:00
3177,Isla,57,"Dallas, TX",Laptop,Computers,198,2023-06-18 19:00:00
6481,Alice,26,"Philadelphia, PA",Smartwatch,Wearables,704,2023-06-18 20:00:00
3923,Jack,51,"Dallas, TX",Laptop,Computers,757,2023-06-18 21:00:00
7406,Alice,63,"Los Angeles, CA",Headphones,Audio,257,2023-06-18 22:00:00
6274,Jack,43,"San Jose, CA",Smartphone,Electronics,176,2023-06-18 23:00:00
2328,Bob,63,"New York, NY",Smartphone,Electronics,494,2023-06-19 00:00:00
6367,Eva,54,"Invalid, XX",Headphones,Audio,380,2023-06-19 01:00:00
2433,Alice,52,"Los Angeles, CA",Tablet,Mobile,765,2023-06-19 02:00:00
2856,Frank,59,"Phoenix, AZ",Smartwatch,Wearables,311,2023-06-19 03:00:00
2532,Hannah,19,"New York, NY",Laptop,Computers,828,2023-06-19 04:00:00
7861,Jack,30,"Los Angeles, CA",Laptop,Computers,749,2023-06-19 05:00:00
5963,Bob,60,"Phoenix, AZ",Laptop,Computers,728,2023-06-19 06:00:00
2495,Eva,60,"Phoenix, AZ",Smartwatch,Wearables,688,2023-06-19 07:00:00
9280,Charlie,26,"San Antonio, TX",Smartwatch,Wearables,771,2023-06-19 08:00:00
2928,Bob,38,"Houston, TX",Headphones,Audio,454,2023-06-19 09:00:00
6893,Frank,58,"Philadelphia, PA",Smartwatch,Wearables,665,2023-06-19 10:00:00
8724,Alice,61,"Philadelphia, PA",Laptop,Computers,380,2023-06-19 11:00:00
2867,Hannah,18,"Dallas, TX",Laptop,Computers,571,2023-06-19 12:00:00
9134,Frank,37,"Chicago, IL",Smartwatch,Wearables,768,2023-06-19 13:00:00
4905,David,66,"Dallas, TX",Smartwatch,Wearables,774,2023-06-19 14:00:00
6529,Eva,22,"Dallas, TX",Headphones,Audio,663,2023-06-19 15:00:00
6080,Bob,29,"Los Angeles, CA",Smartphone,Electronics,215,2023-06-19 16:00:00
4773,Hannah,60,"Los Angeles, CA",Smartwatch,Wearables,596,2023-06-19 17:00:00
1468,Frank,38,"San Antonio, TX",Smartphone,Electronics,735,2023-06-19 18:00:00
9832,Frank,65,"San Diego, CA",Tablet,Mobile,312,2023-06-19 19:00:00
9628,Charlie,56,"Chicago, IL",Smartphone,Electronics,275,2023-06-19 20:00:00
9165,Alice,40,"San Antonio, TX",Smartwatch,Wearables,362,2023-06-19 21:00:00
5617,Hannah,25,"San Antonio, TX",Laptop,Computers,810,2023-06-19 22:00:00
2685,Grace,39,"San Antonio, TX",Laptop,Computers,184,2023-06-19 23:00:00
1284,Alice,43,"Los Angeles, CA",Smartwatch,Wearables,664,2023-06-20 00:00:00
5932,Hannah,36,"San Diego, CA",Headphones,Audio,436,2023-06-20 01:00:00
6511,Jack,32,"San Jose, CA",Smartwatch,Wearables,850,2023-06-20 02:00:00
3484,Bob,54,"San Diego, CA",Smartwatch,Wearables,679,2023-06-20 03:00:00
2162,Hannah,58,"Phoenix, AZ",Headphones,Audio,272,2023-06-20 04:00:00
2571,Eva,38,"San Antonio, TX",Headphones,Audio,724,2023-06-20 05:00:00
5009,Hannah,68,"San Antonio, TX",Tablet,Mobile,900,2023-06-20 06:00:00
8863,Frank,30,"San Jose, CA",Tablet,Mobile,796,2023-06-20 07:00:00
5742,Bob,24,"Houston, TX",Tablet,Mobile,373,2023-06-20 08:00:00
1389,Grace,42,"Phoenix, AZ",Headphones,Audio,755,2023-06-20 09:00:00
1556,Frank,50,"Philadelphia, PA",Smartphone,Electronics,706,2023-06-20 10:00:00
7549,David,20,"Philadelphia, PA",Smartwatch,Wearables,659,2023-06-20 11:00:00
3000,Isla,56,"San Jose, CA",Tablet,Mobile,908,2023-06-20 12:00:00
8758,David,49,"Dallas, TX",Smartphone,Electronics,180,2023-06-20 13:00:00
3504,Alice,58,"Chicago, IL",Smartwatch,Wearables,930,2023-06-20 14:00:00
4525,Charlie,53,"Phoenix, AZ",Smartphone,Electronics,768,2023-06-20 15:00:00
7142,Hannah,57,"New York, NY",Laptop,Computers,332,2023-06-20 16:00:00
6328,Charlie,69,"New York, NY",Laptop,Computers,372,2023-06-20 17:00:00
2276,Grace,67,"San Jose, CA",Smartwatch,Wearables,637,2023-06-20 18:00:00
8327,Alice,40,"Phoenix, AZ",Smartphone,Electronics,690,2023-06-20 19:00:00
4266,David,19,"New York, NY",Smartphone,Electronics,770,2023-06-20 20:00:00
7287,David,49,"San Antonio, TX",Headphones,Audio,523,2023-06-20 21:00:00
5225,Isla,63,"San Jose, CA",Tablet,Mobile,660,2023-06-20 22:00:00
3035,Alice,23,"San Diego, CA",Smartwatch,Wearables,788,2023-06-20 23:00:00
6810,Isla,24,"San Jose, CA",Smartphone,Electronics,291,2023-06-21 00:00:00
2352,Jack,38,"Los Angeles, CA",Tablet,Mobile,272,2023-06-21 01:00:00
6641,Hannah,50,"Chicago, IL",Smartwatch,Wearables,779,2023-06-21 02:00:00
3947,Jack,33,"San Jose, CA",Smartphone,Electronics,224,2023-06-21 03:00:00
5180,Frank,20,"San Diego, CA",Laptop,Computers,357,2023-06-21 04:00:00
5964,David,43,"New York, NY",Smartphone,Electronics,792,2023-06-21 05:00:00
7145,Frank,42,"Dallas, TX",Laptop,Computers,818,2023-06-21 06:00:00
9603,Frank,32,"Phoenix, AZ",Laptop,Computers,154,2023-06-21 07:00:00
1120,Bob,39,"San Jose, CA",Headphones,Audio,251,2023-06-21 08:00:00
2480,Grace,60,"New York, NY",Headphones,Audio,767,2023-06-21 09:00:00
9200,Isla,54,"San Jose, CA",Tablet,Mobile,873,2023-06-21 10:00:00
8808,Hannah,66,"San Diego, CA",Smartwatch,Wearables,523,2023-06-21 11:00:00
5407,Charlie,65,"Dallas, TX",Tablet,Mobile,563,2023-06-21 12:00:00
8980,Hannah,37,"Dallas, TX",Headphones,Audio,858,2023-06-21 13:00:00
1499,David,67,"Dallas, TX",Tablet,Mobile,730,2023-06-21 14:00:00
8052,Jack,46,"Philadelphia, PA",Smartwatch,Wearables,293,2023-06-21 15:00:00
7029,Alice,54,"San Antonio, TX",Smartwatch,Wearables,365,2023-06-21 16:00:00
5240,Charlie,36,"San Antonio, TX",Smartphone,Electronics,352,2023-06-21 17:00:00
5496,Alice,57,"Houston, TX",Tablet,Mobile,102,2023-06-21 18:00:00
3974,Eva,48,"Chicago, IL",Headphones,Audio,347,2023-06-21 19:00:00
9877,Jack,31,"Dallas, TX",Smartphone,Electronics,750,2023-06-21 20:00:00
6680,Isla,60,"Invalid, XX",Tablet,Mobile,722,2023-06-21 21:00:00
1754,Grace,32,"Chicago, IL",Smartwatch,Wearables,764,2023-06-21 22:00:00
6322,Charlie,18,"Houston, TX",Headphones,Audio,933,2023-06-21 23:00:00
7090,Grace,69,"San Jose, CA",Tablet,Mobile,236,2023-06-22 00:00:00
3314,Hannah,29,"San Jose, CA",Smartwatch,Wearables,800,2023-06-22 01:00:00
8880,David,28,"San Jose, CA",Smartwatch,Wearables,310,2023-06-22 02:00:00
3297,Charlie,64,"Chicago, IL",Tablet,Mobile,340,2023-06-22 03:00:00
5534,Bob,26,"Los Angeles, CA",Tablet,Mobile,286,2023-06-22 04:00:00
4679,Hannah,61,"Phoenix, AZ",Headphones,Audio,705,2023-06-22 05:00:00
1386,Charlie,50,"New York, NY",Smartphone,Electronics,740,2023-06-22 06:00:00
2485,Grace,44,"New York, NY",Smartwatch,Wearables,506,2023-06-22 07:00:00
3543,Bob,51,"Philadelphia, PA",Smartphone,Electronics,740,2023-06-22 08:00:00
5711,Eva,66,"Houston, TX",Smartphone,Electronics,622,2023-06-22 09:00:00
8128,Eva,18,"San Diego, CA",Smartwatch,Wearables,819,2023-06-22 10:00:00
7115,Isla,27,"New York, NY",Tablet,Mobile,640,2023-06-22 11:00:00
9328,Hannah,30,"San Jose, CA",Smartwatch,Wearables,202,2023-06-22 12:00:00
3049,Hannah,46,"Phoenix, AZ",Smartphone,Electronics,850,2023-06-22 13:00:00
6238,Jack,64,"Philadelphia, PA",Headphones,Audio,618,2023-06-22 14:00:00
1856,Bob,22,"Phoenix, AZ",Smartwatch,Wearables,265,2023-06-22 15:00:00
2143,Bob,28,"San Jose, CA",Headphones,Audio,103,2023-06-22 16:00:00
3837,Jack,44,"Philadelphia, PA",Tablet,Mobile,839,2023-06-22 17:00:00
9340,Grace,56,"Chicago, IL",Tablet,Mobile,365,2023-06-22 18:00:00
7985,David,53,"Dallas, TX",Headphones,Audio,665,2023-06-22 19:00:00
3266,Charlie,69,"San Antonio, TX",Headphones,Audio,351,2023-06-22 20:00:00
7326,Charlie,44,"San Jose, CA",Smartwatch,Wearables,347,2023-06-22 21:00:00
9761,Grace,60,"New York, NY",Tablet,Mobile,571,2023-06-22 22:00:00
1197,Alice,56,"Phoenix, AZ",Headphones,Audio,598,2023-06-22 23:00:00
4445,David,63,"San Jose, CA",Laptop,Computers,365,2023-06-23 00:00:00
6562,Frank,42,"New York, NY",Smartwatch,Wearables,335,2023-06-23 01:00:00
7503,Isla,56,"Chicago, IL",Smartwatch,Wearables,727,2023-06-23 02:00:00
6504,Alice,41,"Philadelphia, PA",Laptop,Computers,652,2023-06-23 03:00:00
8265,Alice,59,"Los Angeles, CA",Tablet,Mobile,874,2023-06-23 04:00:00
8471,Bob,65,"Phoenix, AZ",Headphones,Audio,283,2023-06-23 05:00:00
9903,Grace,48,"San Antonio, TX",Headphones,Audio,580,2023-06-23 06:00:00
9399,Grace,24,"Dallas, TX",Tablet,Mobile,631,2023-06-23 07:00:00
6503,Eva,42,"New York, NY",Laptop,Computers,873,2023-06-23 08:00:00
3352,David,39,"San Antonio, TX",Laptop,Computers,441,2023-06-23 09:00:00
3775,Jack,28,"San Diego, CA",Laptop,Computers,865,2023-06-23 10:00:00
6884,Frank,42,"Chicago, IL",Smartwatch,Wearables,115,2023-06-23 11:00:00
4426,Hannah,36,"Los Angeles, CA",Headphones,Audio,883,2023-06-23 12:00:00
9316,Grace,21,"San Diego, CA",Smartphone,Electronics,197,2023-06-23 13:00:00
1860,Bob,42,"San Antonio, TX",Smartwatch,Wearables,614,2023-06-23 14:00:00
9899,Bob,51,"New York, NY",Smartwatch,Wearables,441,2023-06-23 15:00:00
2314,Frank,45,"Los Angeles, CA",Headphones,Audio,895,2023-06-23 16:00:00
5554,Alice,33,"Houston, TX",Tablet,Mobile,713,2023-06-23 17:00:00
2057,Eva,19,"Chicago, IL",Headphones,Audio,669,2023-06-23 18:00:00
7886,Alice,43,"Los Angeles, CA",Tablet,Mobile,800,2023-06-23 19:00:00
9121,Grace,25,"Phoenix, AZ",Headphones,Audio,717,2023-06-23 20:00:00
5436,Charlie,60,"Philadelphia, PA",Smartwatch,Wearables,779,2023-06-23 21:00:00
8885,Isla,43,"Philadelphia, PA",Laptop,Computers,696,2023-06-23 22:00:00
2573,Eva,55,"San Antonio, TX",Smartwatch,Wearables,486,2023-06-23 23:00:00
9511,Alice,38,"Philadelphia, PA",Smartwatch,Wearables,644,2023-06-24 00:00:00
8196,Jack,67,"Philadelphia, PA",Smartphone,Electronics,522,2023-06-24 01:00:00
9562,David,34,"San Diego, CA",Smartwatch,Wearables,525,2023-06-24 02:00:00
8177,Hannah,47,"Phoenix, AZ",Smartwatch,Wearables,319,2023-06-24 03:00:00
2808,Grace,68,"Phoenix, AZ",Smartwatch,Wearables,383,2023-06-24 04:00:00
8100,Frank,60,"San Antonio, TX",Smartphone,Electronics,887,2023-06-24 05:00:00
7227,Isla,55,"San Jose, CA",Tablet,Mobile,322,2023-06-24 06:00:00
2616,David,61,"San Antonio, TX",Smartphone,Electronics,791,2023-06-24 07:00:00
5678,Jack,29,"Chicago, IL",Laptop,Computers,436,2023-06-24 08:00:00
5978,Alice,48,"New York, NY",Tablet,Mobile,177,2023-06-24 09:00:00
4900,Jack,61,"Phoenix, AZ",Smartphone,Electronics,263,2023-06-24 10:00:00
1870,Frank,54,"San Jose, CA",Laptop,Computers,324,2023-06-24 11:00:00
1299,David,55,"Houston, TX",Laptop,Computers,376,2023-06-24 12:00:00
3269,Alice,64,"New York, NY",Headphones,Audio,136,2023-06-24 13:00:00
5328,Jack,24,"Phoenix, AZ",Headphones,Audio,461,2023-06-24 14:00:00
3225,Charlie,24,"Philadelphia, PA",Smartwatch,Wearables,885,2023-06-24 15:00:00
1073,Alice,52,"San Antonio, TX",Tablet,Mobile,556,2023-06-24 16:00:00
8455,Eva,44,"San Jose, CA",Smartphone,Electronics,629,2023-06-24 17:00:00
8032,Hannah,43,"Dallas, TX",Smartwatch,Wearables,296,2023-06-24 18:00:00
2369,Bob,57,"Houston, TX",Tablet,Mobile,175,2023-06-24 19:00:00
2455,Frank,60,"New York, NY",Headphones,Audio,860,2023-06-24 20:00:00
3265,Frank,36,"Houston, TX",Smartphone,Electronics,723,2023-06-24 21:00:00
8709,Eva,39,"San Antonio, TX",Laptop,Computers,411,2023-06-24 22:00:00
7763,Grace,18,"New York, NY",Laptop,Computers,613,2023-06-24 23:00:00
3848,Alice,51,"Dallas, TX",Smartwatch,Wearables,888,2023-06-25 00:00:00
9473,Jack,67,"Philadelphia, PA",Smartwatch,Wearables,371,2023-06-25 01:00:00
1713,David,49,"San Jose, CA",Smartphone,Electronics,775,2023-06-25 02:00:00
8465,Frank,46,"San Diego, CA",Laptop,Computers,198,2023-06-25 03:00:00
8206,David,39,"Philadelphia, PA",Smartwatch,Wearables,183,2023-06-25 04:00:00
6436,Frank,68,"Invalid, XX",Laptop,Computers,389,2023-06-25 05:00:00
8927,Bob,37,"Chicago, IL",Headphones,Audio,197,2023-06-25 06:00:00
1815,Isla,45,"San Diego, CA",Smartwatch,Wearables,631,2023-06-25 07:00:00
2775,David,62,"Phoenix, AZ",Tablet,Mobile,687,2023-06-25 08:00:00
8328,Eva,67,"San Antonio, TX",Smartwatch,Wearables,336,2023-06-25 09:00:00
6276,Grace,68,"San Antonio, TX",Headphones,Audio,470,2023-06-25 10:00:00
4793,Hannah,45,"Philadelphia, PA",Smartphone,Electronics,250,2023-06-25 11:00:00
3914,Alice,25,"Chicago, IL",Laptop,Computers,388,2023-06-25 12:00:00
8790,Grace,64,"New York, NY",Smartphone,Electronics,746,2023-06-25 13:00:00
7505,Jack,38,"Philadelphia, PA",Smartwatch,Wearables,150,2023-06-25 14:00:00
5572,Isla,35,"Dallas, TX",Tablet,Mobile,784,2023-06-25 15:00:00
2167,Bob,59,"Los Angeles, CA",Smartphone,Electronics,551,2023-06-25 16:00:00
9448,Bob,32,"Los Angeles, CA",Tablet,Mobile,147,2023-06-25 17:00:00
8505,David,27,"San Jose, CA",Smartwatch,Wearables,725,2023-06-25 18:00:00
3435,Alice,44,"New York, NY",Tablet,Mobile,482,2023-06-25 19:00:00
2748,Isla,35,"New York, NY",Tablet,Mobile,178,2023-06-25 20:00:00
9323,Eva,37,"Los Angeles, CA",Headphones,Audio,430,2023-06-25 21:00:00
3674,Charlie,55,"New York, NY",Smartphone,Electronics,866,2023-06-25 22:00:00
3451,Frank,50,"Philadelphia, PA",Smartwatch,Wearables,424,2023-06-25 23:00:00
5414,Grace,63,"Phoenix, AZ",Headphones,Audio,291,2023-06-26 00:00:00
9994,David,69,"San Diego, CA",Tablet,Mobile,859,2023-06-26 01:00:00
5759,Bob,47,"San Jose, CA",Headphones,Audio,881,2023-06-26 02:00:00
9689,Eva,20,"San Antonio, TX",Headphones,Audio,846,2023-06-26 03:00:00
7043,Grace,18,"Houston, TX",Tablet,Mobile,459,2023-06-26 04:00:00
3552,Jack,27,"Dallas, TX",Smartwatch,Wearables,143,2023-06-26 05:00:00
9343,Jack,66,"Houston, TX",Laptop,Computers,835,2023-06-26 06:00:00
4283,Charlie,18,"Dallas, TX",Headphones,Audio,632,2023-06-26 07:00:00
7423,Bob,65,"Houston, TX",Smartphone,Electronics,316,2023-06-26 08:00:00
2125,Bob,50,"Los Angeles, CA",Tablet,Mobile,803,2023-06-26 09:00:00
7526,David,46,"Los Angeles, CA",Laptop,Computers,155,2023-06-26 10:00:00
2397,David,52,"Philadelphia, PA",Headphones,Audio,110,2023-06-26 11:00:00
3812,Eva,54,"Philadelphia, PA",Tablet,Mobile,456,2023-06-26 12:00:00
1280,Charlie,68,"San Antonio, TX",Tablet,Mobile,578,2023-06-26 13:00:00
7623,Alice,48,"San Antonio, TX",Headphones,Audio,993,2023-06-26 14:00:00
8760,David,63,"Chicago, IL",Smartphone,Electronics,668,2023-06-26 15:00:00
1272,Alice,63,"San Jose, CA",Tablet,Mobile,834,2023-06-26 16:00:00
8624,Hannah,67,"San Antonio, TX",Tablet,Mobile,204,2023-06-26 17:00:00
8506,Eva,24,"Dallas, TX",Headphones,Audio,825,2023-06-26 18:00:00
1520,Bob,37,"Dallas, TX",Laptop,Computers,692,2023-06-26 19:00:00
2726,Eva,60,"San Antonio, TX",Tablet,Mobile,720,2023-06-26 20:00:00
5199,Eva,39,"Houston, TX",Tablet,Mobile,954,2023-06-26 21:00:00
6228,Alice,59,"San Diego, CA",Headphones,Audio,649,2023-06-26 22:00:00
8287,Eva,29,"Los Angeles, CA",Tablet,Mobile,731,2023-06-26 23:00:00
5997,Hannah,27,"San Diego, CA",Headphones,Audio,767,2023-06-27 00:00:00
6386,Jack,55,"Chicago, IL",Smartphone,Electronics,106,2023-06-27 01:00:00
2982,Bob,48,"Phoenix, AZ",Headphones,Audio,741,2023-06-27 02:00:00
7639,Hannah,57,"Chicago, IL",Laptop,Computers,143,2023-06-27 03:00:00
5312,Hannah,56,"Philadelphia, PA",Tablet,Mobile,293,2023-06-27 04:00:00
6759,Alice,62,"Philadelphia, PA",Smartphone,Electronics,761,2023-06-27 05:00:00
4921,David,38,"San Diego, CA",Tablet,Mobile,347,2023-06-27 06:00:00
9852,Eva,40,"New York, NY",Tablet,Mobile,996,2023-06-27 07:00:00
4734,Jack,48,"Phoenix, AZ",Headphones,Audio,709,2023-06-27 08:00:00
8740,Hannah,61,"Phoenix, AZ",Tablet,Mobile,136,2023-06-27 09:00:00
3045,Charlie,61,"Dallas, TX",Smartphone,Electronics,412,2023-06-27 10:00:00
1669,Alice,47,"San Jose, CA",Smartwatch,Wearables,750,2023-06-27 11:00:00
7123,Grace,39,"Houston, TX",Tablet,Mobile,672,2023-06-27 12:00:00
2645,David,62,"Philadelphia, PA",Headphones,Audio,753,2023-06-27 13:00:00
4441,Jack,38,"San Jose, CA",Laptop,Computers,683,2023-06-27 14:00:00
1919,Eva,58,"San Antonio, TX",Tablet,Mobile,692,2023-06-27 15:00:00
8382,Frank,37,"Chicago, IL",Headphones,Audio,176,2023-06-27 16:00:00
6426,David,45,"Philadelphia, PA",Tablet,Mobile,843,2023-06-27 17:00:00
3112,Alice,56,"Chicago, IL",Smartwatch,Wearables,978,2023-06-27 18:00:00
4951,Hannah,33,"Philadelphia, PA",Smartwatch,Wearables,362,2023-06-27 19:00:00
1411,Isla,36,"Invalid, XX",Smartphone,Electronics,690,2023-06-27 20:00:00
